-0.7386777332116469,  -1.3251433901999554,  1
-0.13570899257005387,  -0.19348795540968491,  1
1.7483890461525344,  -0.7624381357584643,  1
-0.5588712136966825,  0.1308461637759193,  1
2.1611698991242347,  -0.8546110981956481,  1
2.680288563396634,  0.9723269589341733,  1
2.325482488499282,  -0.13118756884918759,  1
3.378304358882229,  -0.3356468366297971,  1
3.5389855116114015,  -0.18862853888512532,  1
3.3021437787116494,  0.9365727837991039,  1
2.754306687104915,  2.816947175654665,  1
2.1939707176272956,  3.206080755644928,  1
2.9778969006581173,  1.60677690507318,  1
2.4628977318099032,  2.3493969961584193,  1
2.6402127219761633,  4.029649569097006,  1
1.4637113869251954,  6.809454619571314,  1
1.3253135479155023,  6.330544667543243,  1
2.1676823921892443,  6.494921002295578,  1
2.6011033999532165,  5.684312502044641,  1
2.5563437762481773,  5.792035090862955,  1
0.8253072897249297,  3.8018057560471017,  2
-0.5196549656691787,  3.5540605631820874,  2
-0.7226636376073675,  3.878524943558274,  2
0.7183521771995925,  3.1694444201013154,  2
-2.0454422518668984,  3.6619952187299862,  2
-4.550695024859375,  -1.4261188229186252,  2
-4.392547040990445,  1.1195156623754694,  2
-2.708444121599092,  0.5294187415528736,  2
-4.012949602586413,  -1.6093582858263593,  2
-3.926015262152525,  -3.3293680838685678,  2
-3.7646035643606597,  -0.3943972737220558,  2
-2.4248632392894107,  0.6026326138398167,  2
-1.5915928089795024,  0.2675797866884967,  2
-4.2157236451778495,  0.0828246093199995,  2
-3.333668118341795,  -0.6987665638335044,  2
1.3816674297094398,  -3.186282851912768,  2
0.6746098143609219,  -2.7540964571007844,  2
-0.3065965252183679,  -3.4656378459171706,  2
1.2428679349068064,  -3.4863675191924157,  2
-0.6757169256639353,  -2.823620260739241,  2
